,s1_mean,s2_mean,s3_mean,x_mean,y_mean,z_mean,s1_variation,s2_variation,s3_variation,x_variation,y_variation,z_variation,s1_std,s2_std,s3_std,x_std,y_std,z_std,s1_median,s2_median,s3_median,x_median,y_median,z_median,s1_max,s2_max,s3_max,x_max,y_max,z_max,s1_min,s2_min,s3_min,x_min,y_min,z_min,s1_skew,s2_skew,s3_skew,x_skew,y_skew,z_skew,s1_kurtosis,s2_kurtosis,s3_kurtosis,x_kurtosis,y_kurtosis,z_kurtosis,s1_moment,s2_moment,s3_moment,x_moment,y_moment,z_moment,s1_kstatvar,s2_kstatvar,s3_kstatvar,x_kstatvar,y_kstatvar,z_kstatvar,s1_tvar,s2_tvar,s3_tvar,x_tvar,y_tvar,z_tvar,s1_sem,s2_sem,s3_sem,x_sem,y_sem,z_sem,s1_entropy,s2_entropy,s3_entropy,x_entropy,y_entropy,z_entropy,s2_peak_len,s2_peak_prom,s2_peak_width,s2_peak_height,s2_weight_pred_k,x_peak_len,x_peak_prom,x_peak_width,x_peak_height,x_weight_pred_k,y_peak_len,y_peak_prom,y_peak_width,y_peak_height,y_weight_pred_k,z_peak_len,z_peak_prom,z_peak_width,z_peak_height,z_weight_pred_k,s2_peak_len_50_110,s2_peak_len_20_300,x_peak_len_20_150,x_peak_len_50_200,y_peak_len_50_110,y_peak_len_50_200,s2_peak_prom_sit,s2_peak_prom_stand,x_peak_prom_sit,x_peak_prom_stand,y_peak_prom_sit,y_peak_prom_stand,x_y_corr,z_y_corr,x_z_corr,id,Name,Kg,Target
485,75.10684274,59.00960384,66.23529412,179.6638655,238.0144058,-1430.961585,1.962586271,1.965526338,1.664381903,5.0725923,2.135191065,-0.6264824709,147.4036585,115.9849305,110.2408249,911.3615409,508.2062326,896.4723494,2,4,5,74,206,-1245,546,484,419,3476,1731,2387,-10,-11,-12,-1836,-2149,-6677,1.887937601,2.050458143,1.670734652,1.415095852,-1.486017038,-1.159781133,2.090269946,2.946328757,1.493159087,3.360674816,6.463057631,5.859467908,21727.83852,13452.50411,12153.03947,830579.8582,258273.5748,803662.6732,2330751.134,1080548.517,622666.442,4464302165,681600507.1,6128778620,21753.95372,13468.67298,12167.64649,831578.1513,258583.9998,804628.6139,5.110302392,4.021053983,3.82191295,31.5957766,17.61888106,31.07958676,0,0,0,0,0,0,9,444,10.63856691,439,4585.971219,10,4703.5,9.651047439,3307.5,47901.64017,10,3090.5,69.89988603,1533.5,287352.2311,5,4602,11.70427141,794,597039.8079,10,10,23,11,11,11,1,1,10.37934905,10.37934905,7.416386083,7.416386083,-0.5794498032,0.1584108735,-0.4775929816,user_543,c,53.5,Mixed walking
486,72.03,56.8525,67.5375,194.4875,184.4375,-1418.83,2.005750604,2.022784799,1.677852683,4.675915451,2.791692187,-0.6219419812,144.474216,115.0003728,113.3179756,909.4071062,514.8927278,882.4299412,2,4,5,83,158,-1285,547,509,425,3402,1645,1383,-11,-8,-12,-2244,-2242,-6025,1.996784696,2.210425582,1.743666759,1.283289885,-1.293744901,-0.4614542584,2.55798202,3.770303288,1.802922423,3.23002276,4.421956293,2.41534614,20872.7991,13225.08574,12840.96359,827021.2848,265114.5211,778682.6011,2496459.343,1268925.742,788235.2922,4497364433,567536833.4,3365646520,20898.92275,13241.63779,12857.03489,828056.3553,265446.329,779657.1726,5.111130349,4.06842073,4.008901796,32.17251069,18.21559528,31.2181272,0,0,0,0,0,0,10,460.5,10.16161668,455,4629.498039,10,5016.5,10.3770424,3238,57593.13203,10,2983,46.34777715,1488,281831.7637,7,4531,12.03107911,901,181070.6999,9,9,22,10,10,10,1,1,9.932432432,9.932432432,6.332640333,6.332640333,-0.5849212735,0.09228158765,-0.4165438401,user_544,c,53.5,Mixed walking
487,72.76,55.775,62.8325,185.7875,221.08,-1416.4925,2.005044481,2.058277204,1.70674088,4.76920533,2.381916082,-0.5971422856,145.8870364,114.800411,107.2387964,886.0587353,526.5940074,845.847569,2,3,5,109,249,-1283,543,591,415,3761,1821,1524,-11,-10,-10,-2199,-2781,-5250,1.924080234,2.231252898,1.711611745,1.172674968,-1.658265635,-0.5107218498,2.228686973,4.030702964,1.64333562,3.473197626,6.874992851,1.816960474,21283.0274,13179.13438,11500.15944,785100.0823,277301.2486,715458.1099,2407932.397,1317014.065,605672.1013,4241520122,858179394.7,2456011045,21309.66448,13195.62891,11514.55263,786082.6857,277648.309,716353.5519,5.161112341,4.061346592,3.793835894,31.3465047,18.62955679,29.9239359,0,0,0,0,0,0,5,524,7.06863235,517,3887.747793,6,4962.5,13.1736391,2899,74407.40773,5,2738,12.33943676,1518,57220.94231,4,5630.5,15.90747264,627,140961.0007,10,10,24,9,10,10,1,1,10.1965812,10.1965812,5.883547009,5.883547009,-0.5747349541,0.03693025374,-0.4768149901,user_545,c,53.5,Mixed walking
488,66.46,49.345,59.97375,199.8225,207.6825,-1377.095,2.068199937,2.096730661,1.70834607,4.326525461,2.468514075,-0.6548016612,137.4525678,103.4631745,102.4559201,864.537134,512.6671744,901.7240936,2,3,6,103,180,-1206,558,503,458,3667,1788,2641,-11,-10,-12,-2100,-3031,-7556,2.063277071,2.321334489,1.840348893,1.403611636,-1.770924277,-1.323466829,2.885616478,4.373504499,2.319268523,3.744097223,8.432037692,10.34287101,18893.2084,10704.62848,10497.21556,747424.456,262827.6317,813106.341,2192488.32,918290.0614,598323.0953,4034559324,906224659.7,10262464953,18916.85447,10718.02601,10510.3535,748359.9059,263156.5774,814123.996,4.862722292,3.660263994,3.624629895,30.58512518,18.13686086,31.90070524,0,0,0,0,0,0,10,480.5,9.338067978,476.5,4861.359645,10,5164,9.854093988,3465,56660.45464,10,3349,59.41104074,1595,259145.1463,9,4137,13.82755276,862,102260.7821,9,9,24,10,10,10,1,1,11.18856448,11.18856448,7.020681265,7.020681265,-0.5460296417,0.04783891163,-0.4236570676,user_546,c,53.5,Climbing down
489,74.06888069,57.13776138,67.300123,152.0110701,185.1709717,-1394.00984,1.950067258,1.974130117,1.627186616,5.581433629,2.606434471,-0.6254010782,144.4392991,112.7973756,109.5098594,848.4396987,482.6360036,871.8152571,2,4,6,91,136,-1208,534,511,429,3603,2336,1536,-10,-11,-8,-1881,-2367,-7985,1.881930057,2.136684999,1.624174045,1.445998528,-1.52919258,-1.18818841,2.100296288,3.459670273,1.356345929,4.297279697,8.914520808,8.251978641,20862.71112,12723.24793,11992.40931,719849.9224,232937.512,760061.8425,2207398.603,1093330.187,596960.8405,4036936243,732774442.9,7328009125,20888.40412,12738.91696,12007.17829,720736.4371,233224.3808,760997.8792,5.068825702,3.958411872,3.843042673,29.77439643,16.93720334,30.59471771,0,0,0,0,0,0,10,511,9.115964291,504,4997.807018,11,5377,9.706038305,3494,52119.77153,10,3418,70.90845708,1662.5,299263.0512,7,4543,15.899653,720,287079.725,10,10,24,10,11,10,1,1,10.48498331,10.48498331,6.064516129,6.526140156,-0.5765595294,-0.0006001441263,-0.4435904791,user_547,c,53.5,Climbing down
490,66.55875,53.9425,65.55625,186.26875,194.15,-1447.6525,2.06017646,2.095433117,1.730159491,5.038120435,2.725324728,-0.6099527888,137.12277,113.0329009,113.4227682,938.4443958,529.121796,882.9996796,2,3,5,91,150,-1345,520,534,437,3900,1875,1241,-10,-8,-10,-2069,-2602,-7403,2.011873128,2.298280581,1.802430882,1.298096265,-1.188206262,-0.9217884631,2.617381061,4.282647104,2.001076637,3.505129686,5.750543157,5.272794995,18802.65405,12776.43669,12864.72434,880677.884,279969.875,779688.4342,2052237.401,1289490.319,832405.935,5368256293,763912140.9,5559336875,18826.18678,12792.42723,12880.82537,881780.1092,280320.2753,780664.2646,4.851054883,3.998816579,4.01260909,33.19977615,18.71898352,31.23828309,0,0,0,0,0,0,9,492,10.26705653,485,4939.072864,11,5076,10.00295644,3275,53020.55267,10,3187.5,33.37426427,1712,210943.2323,10,4161,12.52296604,874,683135.2438,9,9,23,10,10,10,1,1,11.11538462,11.11538462,7.182417582,7.182417582,-0.5890939028,0.03579087293,-0.3675721434,user_548,c,53.5,Climbing down
491,76.2925,62.82625,72.10375,133.49625,188.8975,-1422.76875,1.954681577,2.027206028,1.644098516,6.968976424,2.882279577,-0.6461942888,149.1275442,127.3617527,118.5456684,930.3322189,544.4554063,919.3850405,2,3,6.5,76,140,-1233,562,604,434,4003,1667,2336,-11,-9,-10,-2436,-2933,-8231,1.890468526,2.219766176,1.641146224,1.431520824,-1.807999649,-0.9556599498,2.142193696,3.927325948,1.363134633,4.341850748,8.565253425,7.422457037,22239.02444,16221.01606,14053.07549,865518.0375,296431.6895,845268.8528,2575303.672,1960922.726,834819.9743,5973457828,1167495391,8465788775,22266.85802,16241.31771,14070.66382,866601.2891,296802.6929,846326.7612,5.275753266,4.505734916,4.193844271,32.91278796,19.26144766,32.52550463,0,0,0,0,0,0,10,481,9.348696015,489,3888.790572,10,5280,8.298768579,3513.5,47410.88181,10,3357.5,62.52185809,1402,207495.9407,9,3624,13.92741141,525,71429.99587,10,10,22,11,10,10,1,1,10.26362735,10.26362735,6.551040634,6.551040634,-0.4937715139,0.00710341504,-0.4117596567,user_549,c,53.5,Climbing down
492,72.4809816,58.45276074,64.2208589,185.7803681,168.3092025,-1454.015951,2.032447329,2.052122392,1.713589498,4.692914074,3.004220367,-0.6369448671,147.3137774,119.9522192,110.0481894,871.8513041,505.637934,926.1279966,2,4,5,80,140,-1239,566,555,408,3679,1873,1387,-11,-8,-12,-2190,-2726,-7239,2.01514226,2.244591502,1.752989089,1.187344831,-1.3147435,-1.599672848,2.644178267,3.920901371,1.808001999,3.270261773,6.558085135,7.482256628,21701.34902,14388.53489,12110.60398,760124.6965,255669.7203,857713.066,2698757.346,1512697.096,689064.4517,3757600804,690433221,8609826142,21728.00916,14406.21122,12125.48187,761058.5107,255983.8109,858766.7676,5.163345227,4.204323106,3.857187041,30.5583724,17.72260042,32.46076948,0,0,0,0,0,0,10,486.5,8.525280892,487,4450.614679,10,5069.5,10.21965472,3306,58214.95189,10,3484.5,42.34471622,1614.5,274870.6109,9,4857,15.53799412,722,210487.5524,9,9,21,10,11,10,1,1,9.554166667,9.554166667,6.229166667,6.229166667,-0.5209148818,0.1562652053,-0.3902967108,user_550,c,53.5,Climbing down
493,76.93375,62.595,75.02125,136.765,182.8275,-1485.54,1.930374383,1.966930693,1.626683615,6.856696705,2.771870337,-0.6031301166,148.5109402,123.1200267,122.0358382,937.7561249,506.774124,895.9739133,2,4,8,70,144,-1331,541,529,465,3827,1766,919,-9,-9,-9,-2135,-2463,-7523,1.855888536,2.107475451,1.661315213,1.247833032,-0.9989484837,-0.9357774545,1.994720091,3.271632452,1.47635922,3.509033757,5.027221432,4.410503652,22055.49936,15158.54097,14892.7458,879386.5498,256820.0127,802769.2534,2442738.857,1522939.652,969148.979,5356322505,582794718.9,5194371247,22083.10324,15177.51287,14911.38503,880487.1587,257141.4395,803773.9709,5.253939384,4.355673436,4.317317603,33.17542688,17.92837972,31.69727849,0,0,0,0,0,0,10,495,9.414581269,491.5,4848.092938,11,5255,11.81125953,3261,57591.90904,10,3103.5,35.58360487,1555,8944.761611,10,4449,12.08304968,1099.5,82189.59147,10,10,19,10,10,10,1,1,10.44923077,10.44923077,5.85025641,5.85025641,-0.5645146065,0.1464509752,-0.4983138097,user_551,c,53.5,Climbing down
494,75.0225,60.16,71.0675,114.45,168.355,-1450.915,2.043849371,2.057634893,1.77786163,7.922701866,3.374418665,-0.6623704121,153.3346895,123.7873152,126.3481814,906.7532286,568.1002543,961.0431664,2,3,5,59,114,-1207,657,649,448,3343,3291,952,-7,-7,-9,-2639,-2250,-7337,2.002181419,2.268823048,1.7594807,1.06426432,-0.1752805663,-1.77487926,2.660575503,4.324842978,1.739413253,3.596461013,7.176382283,8.053374388,23511.52699,15323.2994,15963.86294,822201.4175,322737.899,923603.9678,6515105.635,3756620.094,2409266.117,9569035338,2418361080,21699703594,23570.45313,15361.70366,16003.87263,824262.0727,323546.7659,925918.7647,7.676335898,6.197117003,6.325320669,45.39443999,28.4405857,48.11233638,0,0,0,0,0,0,9,516,8.3953149,509,4480.200936,11,5103,11.74562051,3095,56555.34937,10,2718,71.22977364,1314.5,275123.9189,9,4077,13.82750443,581,63224.60102,5,5,13,6,7,6,1,1,9.234215886,9.234215886,5.692464358,5.692464358,-0.6488345954,-0.06801643354,-0.3313325127,user_552,c,53.5,Climbing down
495,66.19878049,52.23536585,64.34268293,187.9317073,161.9219512,-1458.760976,2.115865454,2.159699753,1.814508775,4.810641469,3.186570464,-0.6177801599,140.0677127,112.8127067,116.7503628,904.0720645,515.9757073,901.1935887,2,3,5,91,140,-1310,543,514,445,3689,1686,1251,-12,-9,-9,-1891,-2605,-8575,2.09922331,2.356156839,1.895038126,1.401546779,-1.86251641,-1.706556317,3.004698629,4.484882008,2.332597104,3.690084236,7.588629446,10.73937887,19618.96414,12726.7068,13630.6472,817346.2978,266230.9305,812149.8843,2362418.67,1288277.066,987131.9265,4662117231,833684187,10308036878,19642.91892,12742.24612,13647.29024,818344.2786,266555.9988,813141.5203,4.894361978,3.941994995,4.079587832,31.59083455,18.02965033,31.49025247,0,0,0,0,0,0,5,458,9.783324575,453,4708.540541,5,4918,10.72781815,3025,54143.29822,5,2987,16.29687137,1610,113860.5278,4,4512.5,13.54387583,1034,124248.2717,9,9,26,10,10,10,1,1,10.13207547,10.13207547,6.408805031,6.408805031,-0.5559713554,0.1750401746,-0.3745045616,user_553,c,53.5,Climbing down
496,79.45375,61.9,71.38125,169.9125,196.51,-1470.5725,1.969217183,2.03171519,1.674040274,5.395770077,2.643401994,-0.6208670466,156.4616898,125.7631703,119.4950873,916.8087831,519.4549258,913.0300048,2,3,6,86,166,-1344.5,574,533,433,3447,1688,1237,-10,-11,-9,-2303,-2262,-7962,1.897986584,2.16566584,1.661802015,1.11676657,-1.460635189,-1.392819657,2.149652666,3.534585929,1.439130687,2.929960079,5.334936988,7.73680936,24480.26036,15816.375,14279.0759,840538.3448,269833.4199,833623.7897,3126157.558,1740730.74,881377.2626,4378919385,671534902,8508913690,24510.89898,15836.17021,14296.94708,841590.3328,270171.1338,834667.1236,5.535216683,4.449181134,4.2274323,32.4343632,18.37699424,32.30067963,0,0,0,0,0,0,10,507,9.019553697,498,4647.119565,10,5550,10.42525559,3620.5,56644.24423,10,3604,72.95552148,1533.5,315335.1426,9,3800,14.09347515,488,199808.556,10,10,24,10,10,10,1,1,9.62027833,9.62027833,6.002982107,6.002982107,-0.6168060395,0.109253353,-0.4419847971,user_554,c,53.5,Climbing down
497,72.57,57.77375,65.24625,138.0725,162.6575,-1429.08,2.011110657,2.037623187,1.719418478,6.194832782,3.173916003,-0.6078389059,145.9463004,117.7211326,112.1856079,855.3360493,516.2612422,868.6504237,2,4,5,78,144,-1226.5,561,517,443,3408,1600,2781,-9,-11,-9,-2929,-2652,-5124,1.989213875,2.164281862,1.752548038,1.039605359,-1.492278571,-0.4639826402,2.549411719,3.439227359,1.803015914,3.595906916,5.942118291,2.890796688,21300.3226,13858.26506,12585.61061,731599.7572,266525.6702,754553.5586,2594882.271,1313360.82,757216.2264,3765757026,709424995.6,3500793346,21326.98133,13875.60957,12601.36231,732515.4015,266859.2442,755497.931,5.16320895,4.164674293,3.968841505,30.25961421,18.26400984,30.73064291,0,0,0,0,0,0,10,516,7.967040166,509.5,4505.239178,11,5459,11.47943756,3378,73102.83123,10,3318.5,45.23437834,1545.5,294109.5581,9,4363,12.09067067,991,50818.38766,9,9,19,9,10,9,1,1,10.35416667,10.35416667,6.432017544,6.432017544,-0.5729824761,0.2007066738,-0.4708669306,user_555,c,53.5,Climbing down
498,78.9725,61.41625,74.15625,157.1725,173.445,-1490.8075,1.979975058,2.051405846,1.649713846,5.965569965,2.914312029,-0.7000063424,156.3635803,125.9896543,122.3365924,937.6235453,505.4728499,1043.574705,2,3,7,107,142,-1303.5,629,585,447,3712,1768,2213,-11,-9,-8,-2192,-2283,-8469,1.946914369,2.251911897,1.654762511,1.207275503,-1.08598434,-1.514506669,2.416487452,4.087964454,1.411043425,3.084305799,4.851383349,8.172446123,24449.56924,15873.39299,14966.24184,879137.9127,255502.802,1089048.165,3318962.099,1928688.28,960335.8092,4940385721,562392963.4,15171956964,24480.16946,15893.25956,14984.97305,880238.2105,255822.5802,1090411.179,5.53174582,4.457193562,4.327957522,33.17073655,17.88234395,36.91901914,0,0,0,0,0,0,10,531.5,8.759296329,528,4130.255185,11,5246,9.276517096,3523,51106.19813,10,3282,60.9227943,1489,279892.2398,10,4392.5,12.02383206,1028.5,60741.58122,10,10,24,10,11,11,1,1,9.550626808,9.550626808,4.87367406,4.87367406,-0.5915666631,0.08818428571,-0.3884487544,user_556,c,53.5,Climbing down
499,65.80293758,47.60342717,60.19094247,183.4455324,212.753978,-1332.115055,2.101447158,2.09210107,1.750623065,4.456121991,2.399271168,-0.5833027698,138.2813961,99.59118092,105.3716522,817.4556713,510.4544853,777.0264013,2,3,5,128,163,-1147,533,474,427,3613,1547,1731,-11,-9,-8,-2059,-2123,-4659,2.039839276,2.252605885,1.822472012,1.058281409,-1.179741839,-0.2990610591,2.722893675,4.065431821,2.058629981,3.343706735,4.523665591,1.038049068,19121.74452,9918.403318,11103.18508,668233.7746,260563.7816,603770.0284,2125583.019,734530.7514,615818.3637,2937247249,545251454.7,1362786567,19145.17803,9930.558224,11116.79193,669052.6885,260883.0999,604509.9426,4.840817125,3.48638868,3.688745649,28.6166724,17.86948124,27.20136486,0,0,0,0,0,0,9,501,10.40849673,494,3812.505076,11,4990,10.00071298,3076,51034.74916,10,2874,43.99806937,1531.5,246339.0777,9,4059,16.09340666,501,146695.7051,10,9,23,10,10,10,1,1,10.69756098,11.08414634,6.880487805,6.880487805,-0.4877425677,0.08372825815,-0.5107643664,user_557,c,53.5,Climbing down
500,81.005,64.76375,66.28,183.405,203.1025,-1403.8925,1.893221715,1.892880667,1.607854386,4.928295531,2.468797153,-0.5719939749,153.3604251,122.5900503,106.5685887,903.8740418,501.4188738,803.0180514,2.5,5,6,35,183,-1317,580,513,395,3679,1752,1116,-9,-8,-11,-1983,-2196,-7263,1.883779155,2.015440692,1.594235783,1.515571346,-1.429718091,-1.040613713,2.170099267,2.78302099,1.27182481,3.755346846,6.866519388,6.558597452,23519.41998,15028.32044,11356.8641,816988.2835,251420.887,644837.9909,2899799.308,1358078.573,530400.2289,4829956767,704793970.7,4475130757,23548.85605,15047.12935,11371.07795,818010.797,251735.5564,645645.0473,5.425501825,4.336924219,3.770125652,31.97676494,17.73892459,28.40873649,0,0,0,0,0,0,10,496.5,8.47046427,489.5,4351.057018,10,4838,9.30073229,3185,49635.25135,10,3153.5,44.64070091,1760.5,290258.3514,9,3749,14.27204169,653,82604.52152,9,9,20,10,10,10,1,1,10.58043478,10.58043478,7.183695652,7.183695652,-0.603238004,0.07049582462,-0.4993066843,user_558,c,53.5,Mixed walking
501,75.23856613,62.38936959,66.29171817,141.3263288,186.0593325,-1356.736712,1.97276521,1.984554237,1.662417686,5.949114629,2.373358045,-0.5559691052,148.4280257,123.8150878,110.2045247,840.7665302,441.5854137,754.3036957,2,4,5,37,162,-1198,581,560,442,3236,1737,1438,-9,-9,-8,-2424,-1850,-3870,1.940433891,2.115014567,1.64312217,1.387185504,-0.8783102871,-0.009802916356,2.374599296,3.242070784,1.445477998,3.79452293,5.128392193,1.080518626,22030.87881,15330.17596,12145.03727,706888.3583,194997.6776,568974.0654,2639346.248,1531553.746,631648.4069,3599763441,337007655,1239367363,22058.14475,15349.14895,12160.06826,707763.2201,195239.0113,569678.2412,5.221679722,4.355799587,3.876981651,29.57806332,15.53492064,26.53631142,0,0,0,0,0,0,9,462,9.138701299,455,3982.910504,9,5367,9.662934239,3507,51847.07996,10,3595,69.88916936,1564,278679.5546,9,4159,13.74121257,671,66873.83968,9,9,19,9,10,10,1,1,9.352342159,9.352342159,5.734215886,5.734215886,-0.6675145549,0.1223222739,-0.5005124002,user_559,c,53.5,Mixed walking
502,86.2985258,71.83292383,74.74324324,142.6560197,192.4815725,-1403.176904,1.782759777,1.793272665,1.543768033,6.196513281,2.507746728,-0.5220444402,153.8495406,128.8160187,115.3862296,883.9699204,482.6950335,732.5207014,2,6,7,27,175,-1337,535,514,417,3738,1799,1534,-11,-11,-10,-1911,-2488,-3310,1.674559454,1.817377544,1.463425655,1.508132869,-1.458333322,0.08014019428,1.333916212,1.959232677,0.8197937291,4.070573393,6.909982297,0.883238902,23669.68115,16593.56668,13313.98199,781402.8203,232994.4954,536586.578,2307102.222,1346692.498,617308.4316,4579851250,597717411.8,1025268258,23698.79515,16613.97697,13330.35835,782363.9553,233281.0815,537246.5861,5.395738963,4.517775019,4.046771751,31.00217864,16.92885392,25.69062263,0,0,0,0,0,0,10,505,8.828057064,498.5,4364.719287,10,5459.5,8.18752793,3754.5,48298.08927,10,3502,71.95328591,1380.5,270908.2708,9,4754,12.71032203,993,153949.9994,10,10,23,10,10,10,1,1,9.848958333,9.848958333,6.15625,6.15625,-0.6666650198,0.1259207458,-0.5155318891,user_560,c,53.5,Mixed walking
503,89.35613208,75.69575472,77.01886792,130.9103774,170.4198113,-1404.066038,1.73934493,1.746173332,1.508830219,6.625686114,2.866632212,-0.5560942547,155.4211353,132.1779082,116.2083954,867.3710695,488.5309208,780.7930568,3,6.5,6,8,152,-1308.5,529,502,402,3376,1544,2174,-11,-9,-8,-1875,-1981,-3537,1.646652967,1.800902088,1.369235929,1.57153313,-1.121670571,0.1380704894,1.271567182,1.89074977,0.5403299281,4.095030238,4.874440779,1.620762027,24155.7293,17470.99942,13504.39115,752332.5722,238662.4606,609637.7975,4549260.877,2830826.626,1103581.197,8226794951,933853638.6,3207368914,24212.83505,17512.30202,13536.31643,754111.1362,239226.6744,611079.0216,7.556834194,6.426709819,5.650245534,42.17302456,23.7531862,37.96345753,0,0,0,0,0,0,10,477.5,9.380431578,472,4776.435318,10,5507,9.650745751,3605.5,49400.82829,11,3077,52.00926302,1489,317147.7294,10,3972,14.14097765,704,52085.69008,5,5,11,6,5,5,1,1,9.232438017,9.232438017,6.318181818,6.318181818,-0.7107707288,0.189773157,-0.5255547078,user_561,c,53.5,Mixed walking
504,83.37625,70.44,68.13875,153.1825,195.805,-1435.21,1.810409494,1.818928659,1.52860994,5.863061595,2.334481316,-0.5414847317,150.9451546,128.1253347,104.1575705,898.1184327,457.1031142,777.1443019,3,6,7,23,185,-1352,565,510,374,3589,1708,1153,-9,-8,-8,-2276,-1889,-6509,1.783197631,1.945657041,1.477814399,1.387425183,-1.016004266,-0.763698614,1.799185435,2.500232356,0.9143188058,3.391309887,4.31239407,4.228202373,22784.43969,16416.1014,10848.7995,806616.7192,208943.257,603953.2659,2479191.628,1524622.888,431078.6233,4410177570,346503450.1,2856431394,22812.95588,16436.64721,10862.37747,807626.252,209204.7629,604709.1523,5.340055697,4.532748505,3.684829961,31.77314613,16.17114571,27.49338903,0,0,0,0,0,0,4,233.5,9.272878166,275.5,4428.044971,10,2877.5,6.82799143,2483.5,31439.3351,11,1484,16.84500467,858,69654.09433,3,3154,10.55753158,277,14967.65437,9,9,20,10,10,10,1,1,9.591752577,9.591752577,5.504123711,5.504123711,-0.6588619202,0.1295881912,-0.4579510051,user_562,c,53.5,Mixed walking
505,83.44149578,71.58624849,67.21833534,101.2858866,201.5018094,-1446.558504,1.840802371,1.851357158,1.586851597,9.003629643,2.342635634,-0.5546994929,153.5993033,132.5317136,106.6655228,911.9406111,472.045319,802.4052687,3,6,5,21,173,-1325,541,511,379,3591,2662,907,-9,-13,-12,-3538,-1856,-6646,1.76378436,1.886527363,1.487166706,1.194371404,-0.7054177748,-0.9655353387,1.650964188,2.185625772,0.8594413307,4.579890939,5.540715264,4.580519295,23592.74597,17564.65511,11377.53375,831635.6782,222826.7832,643854.2152,2464600.063,1566239.704,448827.9101,5520706126,454231584.1,3309367347,23621.23963,17585.86846,11391.27474,832640.0691,223095.8976,644631.8169,5.337944788,4.605795434,3.706883164,31.69212703,16.40470885,27.88551074,0,0,0,0,0,0,2,220.5,22.50994971,213.5,4122.224138,4,2078,14.05094157,1528.5,24056.29242,4,1076,11.37852558,467,132834.7705,1,3563,2.168891831,1401,0,10,10,20,10,11,11,1,1,10.25317797,10.25317797,5.286016949,5.286016949,-0.6874741994,0.09634597668,-0.3593152339,user_563,c,53.5,Mixed walking
506,85.61375,71.965,74.41625,159.0825,171.675,-1426.77875,1.745732884,1.741906999,1.480190691,5.774798907,2.969481756,-0.562538505,149.4587387,125.3563372,110.1502405,918.6694472,509.7857804,802.617985,3,6,8,25,181,-1300,528,505,385,3753,1626,2069,-10,-8,-9,-2022,-2703,-4138,1.687939552,1.834486536,1.347337268,1.529260164,-1.567589037,-0.0468936397,1.461612724,2.117875701,0.50908827,3.852469849,6.662859833,1.431574797,22337.91456,15714.21128,12133.07549,843953.5532,259881.5419,644195.6298,2171094.567,1278272.481,464144.8938,5241064376,735725114.2,1789951574,22365.8719,15733.87862,12148.26081,845009.8155,260206.8004,645001.8822,5.287470083,4.434788414,3.896835385,32.50018876,18.03492447,28.39458316,0,0,0,0,0,0,2,410,13.18806706,406,5140.132689,4,2640,8.865792462,2231.5,27653.01084,5,2353,2.607234166,1157,202821.5277,0,0,0,0,0,9,9,21,10,10,10,1,1,10.64069264,10.64069264,6.792207792,6.792207792,-0.6619472248,0.2639633494,-0.4873903824,user_564,c,53.5,Mixed walking
507,84.3025,69.29125,68.64375,135.75125,179.2175,-1211.26,1.632845251,1.58330955,1.426406444,4.596770911,2.169064668,-0.443884348,137.6529367,109.7094979,97.91388735,624.0173971,388.7343472,537.6593554,3,10,5,5,228,-1075,485,435,346,3435,1229,460,-11,-10,-10,-1674,-1426,-3222,1.490344198,1.695436143,1.215155151,1.284817608,-1.466829422,-0.21382103,0.8812866617,1.708363666,0.1363511692,4.256165077,3.994218805,0.9662032176,18948.33099,12036.17392,9587.129336,389397.7119,151114.3927,289077.5824,1300110.248,675297.4694,246700.5245,1192752082,172104354.3,311524576.6,18972.04605,12051.23797,9599.128246,389885.0682,151303.5221,289439.3816,4.869810835,3.881243031,3.463944328,22.07614856,13.75243261,19.02102066,0,0,0,0,0,0,7,340,12.24690402,333,4937.2427,9,3401,11.49295744,2299,43810.48879,9,2098,25.88609414,1192,273923.7791,4,4007.5,14.94198873,443.5,118141.1462,8,7,18,9,9,9,1,1,7.909887359,7.909887359,5.339173967,5.339173967,-0.7163042111,0.1170793994,-0.4783672143,user_565,c,53.5,Mixed walking
508,37.815,18.46375,43.07875,141.81125,167.59125,-964.2375,1.667290194,0.9888515329,1.064033654,0.2721311854,0.2900837501,-0.04385311822,63.04857869,18.25790749,45.83723976,38.59126356,48.61549828,42.28482108,3,12,27,138,171,-966,226,78,183,327,607,-515,-9,-7,-6,-199,-347,-1393,1.559341253,1.335835927,1.356578639,-0.3049471541,-2.113520809,-0.1868305407,0.9757487824,0.8852586919,0.7762886753,18.52627299,49.78563002,67.58874975,3975.123275,333.3511859,2101.052548,1489.285623,2363.466673,1788.006094,59096.42744,402.9406421,15401.95941,57258.76427,363844.6871,279827.3727,3980.098398,333.7683964,2103.682151,1491.14956,2366.424704,1790.243899,2.230498374,0.645918335,1.621604973,1.365260763,1.719892694,1.495929435,0,0,0,0,0,6.683629073,10,496.5,8.780718591,491.5,4780.895522,10,5566,8.337427898,3812.5,55177.98408,11,3582,71.3799412,1341,285002.1407,8,3351.5,11.95994135,427,25484.51901,0,0,12,2,13,5,0,0,0,0,0,0,-0.1055193571,0.2420798227,-0.02883264902,user_566,c,53.5,Mixed walking
